id,region,game_mode,patch,blue_team,red_team,winning_team
7544,NA1,ARAM,14.13.598.9749,"{Kayle,Gangplank,Orianna,Rengar,Nunu}","{Volibear,Samira,Jayce,Akali,FiddleSticks}",1
7545,NA1,ARAM,14.13.596.7996,"{Malphite,Yuumi,Vladimir,Darius,Vex}","{Thresh,Gwen,Karthus,Kayle,KogMaw}",0
7546,NA1,ARAM,14.13.598.9749,"{Gangplank,Sylas,Darius,TahmKench,Swain}","{Sona,Lucian,Leona,Chogath,Velkoz}",0
7550,NA1,ARAM,14.13.596.7996,"{Annie,Illaoi,Tristana,Thresh,Jinx}","{Fizz,Draven,Nilah,Veigar,XinZhao}",0
7552,NA1,ARAM,14.13.598.9749,"{Vayne,Qiyana,Taliyah,Diana,Amumu}","{Sylas,Viktor,Singed,Vi,Kayle}",0
7553,NA1,ARAM,14.13.598.9749,"{Orianna,Draven,Yasuo,Cassiopeia,Lissandra}","{Zeri,Ziggs,Zoe,Zyra,Sona}",1
7555,NA1,ARAM,14.13.598.9749,"{Velkoz,Warwick,Jax,Xayah,Rakan}","{DrMundo,Nilah,Morgana,Hwei,Vex}",1
7556,NA1,ARAM,14.13.596.7996,"{Gnar,LeeSin,Brand,Jhin,Ahri}","{Yuumi,Garen,Azir,Kayn,Renata}",1
7557,NA1,ARAM,14.13.596.7996,"{Viego,Elise,JarvanIV,Shen,Varus}","{Viktor,Sivir,Kennen,Kaisa,Gangplank}",1
7558,NA1,ARAM,14.13.598.9749,"{Sona,FiddleSticks,MonkeyKing,Taric,Sett}","{Tryndamere,Nocturne,Seraphine,Rengar,Pyke}",0
7560,NA1,ARAM,14.13.596.7996,"{Zeri,Zyra,Ahri,Nautilus,Zilean}","{Gnar,TwistedFate,Aphelios,Warwick,Hwei}",1
7561,NA1,ARAM,14.13.596.7996,"{Belveth,Vex,Sivir,Ryze,Ekko}","{Ashe,Chogath,Khazix,Diana,LeeSin}",1
7562,NA1,ARAM,14.13.596.7996,"{Draven,MissFortune,Blitzcrank,Katarina,Diana}","{Swain,Jinx,Rammus,Teemo,Viego}",1
7563,NA1,ARAM,14.13.598.9749,"{Riven,Graves,Leona,Sona,Kennen}","{TwistedFate,AurelionSol,Brand,Swain,Shen}",1
7565,NA1,ARAM,14.13.596.7996,"{Khazix,MasterYi,Ryze,Viktor,Sona}","{Volibear,Yone,Heimerdinger,Cassiopeia,MissFortune}",0
7566,NA1,ARAM,14.13.596.7996,"{Nautilus,Hwei,Xerath,DrMundo,Tristana}","{Nasus,Swain,Senna,Renata,Qiyana}",1
7568,NA1,ARAM,14.13.598.9749,"{Corki,Karthus,Xerath,Illaoi,Yone}","{Amumu,Warwick,XinZhao,Nocturne,Leblanc}",0
7570,NA1,ARAM,14.13.596.7996,"{Ekko,Ziggs,Janna,Brand,Khazix}","{Ashe,Vayne,Swain,Ahri,Orianna}",0
7571,NA1,ARAM,14.13.596.7996,"{Morgana,Fiora,Hwei,Skarner,Zilean}","{Sivir,Leona,Anivia,Diana,Quinn}",0
7573,NA1,ARAM,14.13.598.9749,"{Leona,MissFortune,Annie,Zac,Alistar}","{Akshan,Yasuo,Corki,TahmKench,Garen}",0
7574,NA1,ARAM,14.13.598.9749,"{Karma,Zed,Tryndamere,Malphite,Cassiopeia}","{Lissandra,Morgana,Yone,Illaoi,Galio}",1
7576,NA1,ARAM,14.13.596.7996,"{Ezreal,Renata,Jhin,Morgana,Diana}","{Lucian,Draven,Briar,Gragas,Brand}",0
7577,NA1,ARAM,14.13.596.7996,"{Ashe,Kaisa,Vi,Nidalee,Fizz}","{Zeri,Nautilus,Skarner,Jayce,LeeSin}",1
7578,NA1,ARAM,14.13.596.7996,"{Quinn,Velkoz,Orianna,Brand,Rell}","{Varus,Corki,Lillia,Aatrox,Malzahar}",0
7579,NA1,ARAM,14.13.598.9749,"{Varus,Zyra,Soraka,Sett,Orianna}","{Caitlyn,Vex,Pyke,MissFortune,Ziggs}",0
7580,NA1,ARAM,14.13.598.9749,"{Kalista,Shaco,Ezreal,Shen,Gragas}","{Alistar,Caitlyn,Ahri,Vi,Draven}",1
7582,NA1,ARAM,14.13.596.7996,"{Braum,Kaisa,Nidalee,Ziggs,Elise}","{Morgana,Ahri,Janna,Xayah,Tristana}",0
7583,NA1,ARAM,14.13.596.7996,"{Caitlyn,Nunu,Pyke,Yasuo,Alistar}","{Anivia,Brand,Sett,Ornn,Kaisa}",0
7584,NA1,ARAM,14.13.598.9749,"{Soraka,Brand,Zeri,Poppy,Rell}","{Ryze,Veigar,DrMundo,KSante,Sylas}",0
7585,NA1,ARAM,14.13.598.9749,"{MasterYi,Zeri,Sejuani,Smolder,Soraka}","{Vayne,Zilean,Sivir,Shaco,Malzahar}",0
7586,NA1,ARAM,14.13.596.7996,"{Sivir,Milio,Aatrox,Shen,Lulu}","{Viego,Neeko,Morgana,Lillia,Kled}",1
7588,NA1,ARAM,14.13.598.9749,"{Caitlyn,Warwick,MonkeyKing,Zilean,Velkoz}","{Ahri,Vex,Lucian,Lux,Samira}",1
7593,NA1,ARAM,14.13.596.7996,"{Teemo,Karma,Vayne,Ziggs,RekSai}","{Draven,Malphite,Kalista,KSante,Velkoz}",0
7594,NA1,ARAM,14.13.596.7996,"{RekSai,Zyra,Leblanc,Jinx,Zed}","{Quinn,KogMaw,Karma,Akali,Shyvana}",0
7595,NA1,ARAM,14.13.596.7996,"{Yasuo,Yorick,Chogath,LeeSin,Zoe}","{Zed,Corki,Lux,Lillia,Maokai}",1
7598,NA1,ARAM,14.13.598.9749,"{Samira,Anivia,AurelionSol,TwistedFate,Leblanc}","{Taliyah,Graves,Nasus,Kaisa,Warwick}",1
7600,NA1,ARAM,14.13.596.7996,"{Rengar,Braum,Smolder,Talon,Shaco}","{Nami,Heimerdinger,Yorick,Lux,Qiyana}",0
7601,NA1,ARAM,14.13.598.9749,"{Azir,Ezreal,Karma,Soraka,Ahri}","{Kayle,Zed,FiddleSticks,Seraphine,Nautilus}",1
7603,NA1,ARAM,14.13.598.9749,"{Illaoi,Zed,Rumble,Brand,Jax}","{Corki,Khazix,Qiyana,Vex,Gwen}",0
7604,NA1,ARAM,14.13.596.7996,"{Ornn,Syndra,Pantheon,Skarner,Samira}","{Seraphine,Ashe,LeeSin,Chogath,Maokai}",1
7605,NA1,ARAM,14.13.596.7996,"{Aatrox,Sylas,Soraka,Ryze,JarvanIV}","{Nautilus,Lissandra,MissFortune,TahmKench,Vayne}",0
7606,NA1,ARAM,14.13.596.7996,"{Sivir,Quinn,Velkoz,Kennen,Anivia}","{Teemo,AurelionSol,Gangplank,MonkeyKing,Morgana}",1
7608,NA1,ARAM,14.13.598.9749,"{Thresh,Smolder,Zac,Ekko,Seraphine}","{MasterYi,Chogath,Evelynn,Nilah,Nidalee}",0
7610,NA1,ARAM,14.13.596.7996,"{Swain,Samira,Vi,Teemo,Akshan}","{Senna,Graves,Ornn,Neeko,Zilean}",0
7611,NA1,ARAM,14.13.596.7996,"{Zeri,Teemo,Brand,Xayah,Lissandra}","{Shyvana,Khazix,Gnar,Veigar,Malphite}",0
7612,NA1,ARAM,14.13.596.7996,"{Alistar,Irelia,Akshan,Veigar,Pyke}","{Urgot,Varus,Lulu,Brand,MasterYi}",0
7614,NA1,ARAM,14.13.596.7996,"{Sona,Jinx,Mordekaiser,Jhin,Garen}","{Renata,Samira,Teemo,Skarner,Thresh}",0
7615,NA1,ARAM,14.13.596.7996,"{Nunu,Sona,Jinx,Xerath,Neeko}","{XinZhao,Swain,Shen,Anivia,Pyke}",0
7618,NA1,ARAM,14.13.596.7996,"{MonkeyKing,Jayce,Elise,Katarina,Sylas}","{Vladimir,Gragas,Shyvana,Xayah,Rammus}",1
7620,NA1,ARAM,14.13.596.7996,"{Warwick,Ryze,Caitlyn,Ashe,MissFortune}","{Fizz,FiddleSticks,Sona,Xayah,Maokai}",1
7623,NA1,ARAM,14.13.596.7996,"{Soraka,Fizz,Ezreal,Aatrox,Malphite}","{MasterYi,Sejuani,Gnar,KogMaw,Lux}",1
7624,NA1,ARAM,14.13.596.7996,"{Jhin,XinZhao,Janna,Lulu,Draven}","{Tryndamere,Elise,Fizz,Skarner,Senna}",1
7625,NA1,ARAM,14.13.598.9749,"{Zyra,Ashe,Jax,Karma,Lillia}","{Ryze,Smolder,Nautilus,Seraphine,KogMaw}",0
7626,NA1,ARAM,14.13.596.7996,"{Sejuani,Zilean,Tristana,Aphelios,Ezreal}","{Riven,Galio,Lucian,Lux,Jinx}",1
7629,NA1,ARAM,14.13.598.9749,"{Ziggs,Draven,Nasus,Blitzcrank,Ashe}","{Zed,Varus,Olaf,MissFortune,Khazix}",1
7630,NA1,ARAM,14.13.598.9749,"{Ivern,Irelia,Nunu,Viego,Draven}","{Velkoz,Kaisa,Darius,LeeSin,Twitch}",0
7632,NA1,ARAM,14.13.596.7996,"{Lux,Smolder,XinZhao,Chogath,Karma}","{Graves,Irelia,Renekton,Sona,Nunu}",0
7633,NA1,ARAM,14.13.596.7996,"{Volibear,Ahri,MissFortune,Brand,Draven}","{Graves,Senna,Viego,Jhin,Yuumi}",0
7636,NA1,ARAM,14.13.596.7996,"{Blitzcrank,Ekko,Veigar,Xayah,Tristana}","{Skarner,Kaisa,Pyke,Zed,Neeko}",0
7639,NA1,ARAM,14.13.596.7996,"{Nidalee,Karthus,Olaf,Samira,Riven}","{Ryze,Karma,Pantheon,Gangplank,Leona}",1
7640,NA1,ARAM,14.13.596.7996,"{Kayle,Urgot,Katarina,Caitlyn,Orianna}","{Graves,Kassadin,Sivir,Kaisa,Pantheon}",1
7641,NA1,ARAM,14.13.598.9749,"{Chogath,Aphelios,Shaco,Nunu,Renata}","{Samira,Zoe,Elise,Tristana,Morgana}",0
7642,NA1,ARAM,14.13.598.9749,"{Swain,Bard,Smolder,Soraka,Taric}","{Zyra,Darius,Vladimir,Janna,Lucian}",1
7644,NA1,ARAM,14.13.598.9749,"{Lucian,Ashe,Milio,DrMundo,Neeko}","{Zilean,Janna,Shyvana,Varus,Chogath}",1
7646,NA1,ARAM,14.13.596.7996,"{Kennen,Pantheon,Akali,Blitzcrank,Caitlyn}","{Seraphine,Graves,Lissandra,Mordekaiser,Kalista}",1
7647,NA1,ARAM,14.13.598.9749,"{Kaisa,Nasus,Alistar,Vex,Quinn}","{Kayle,Illaoi,Sivir,Pantheon,Pyke}",0
7648,NA1,ARAM,14.13.596.7996,"{Zoe,Tristana,Xerath,Vex,Orianna}","{Blitzcrank,Vayne,Maokai,Nidalee,Heimerdinger}",0
7650,NA1,ARAM,14.13.598.9749,"{Akshan,Poppy,Ezreal,Darius,Elise}","{Rumble,AurelionSol,Sivir,Leona,Rakan}",0
7652,NA1,ARAM,14.13.596.7996,"{Akali,Quinn,DrMundo,Sylas,Nidalee}","{Kaisa,Lulu,Caitlyn,Lissandra,Garen}",1
7653,NA1,ARAM,14.13.596.7996,"{Thresh,Ekko,Lulu,Xayah,Lux}","{Renata,Veigar,Seraphine,Volibear,Rumble}",0
7657,NA1,ARAM,14.13.598.9749,"{Hwei,Yone,Milio,Mordekaiser,Samira}","{Briar,Vi,Blitzcrank,Chogath,Karthus}",0
7661,NA1,ARAM,14.13.596.7996,"{Renata,Ahri,Katarina,Velkoz,Darius}","{Poppy,Vi,Vayne,Gangplank,Malzahar}",1
7663,NA1,ARAM,14.13.598.9749,"{Morgana,Kayle,Akshan,Ivern,Janna}","{Zyra,Lux,Viktor,Malzahar,Karma}",0
7664,NA1,ARAM,14.13.596.7996,"{Jayce,Nami,Blitzcrank,AurelionSol,Nidalee}","{Sona,Brand,Mordekaiser,Yone,Bard}",1
7668,NA1,ARAM,14.13.598.9749,"{Brand,Draven,Poppy,Skarner,Malphite}","{Shyvana,Bard,Kaisa,Illaoi,Renata}",1
7669,NA1,ARAM,14.13.596.7996,"{Lucian,JarvanIV,Thresh,Akali,Maokai}","{Seraphine,Sion,Brand,Quinn,Zyra}",0
7670,NA1,ARAM,14.13.596.7996,"{Kayle,Hwei,Vladimir,Twitch,Illaoi}","{DrMundo,MissFortune,Taliyah,Udyr,Janna}",1
7671,NA1,ARAM,14.13.596.7996,"{Milio,Alistar,Orianna,Caitlyn,Lucian}","{Seraphine,Gragas,Zeri,Cassiopeia,Ashe}",0
7672,NA1,ARAM,14.13.596.7996,"{Ziggs,Pyke,Maokai,Galio,Zilean}","{Pantheon,Ornn,Hecarim,Xayah,Rumble}",1
7675,NA1,ARAM,14.13.596.7996,"{Viego,Leblanc,Zoe,Riven,Irelia}","{MasterYi,Milio,Sett,Nautilus,AurelionSol}",1
7678,NA1,ARAM,14.13.596.7996,"{Camille,Heimerdinger,MasterYi,Fizz,Zed}","{Belveth,Orianna,Caitlyn,Graves,Twitch}",1
7680,NA1,ARAM,14.13.596.7996,"{Mordekaiser,Viego,Janna,Veigar,TahmKench}","{Sivir,Diana,Darius,Nami,Pantheon}",1
7684,NA1,ARAM,14.13.596.7996,"{Zyra,Pantheon,Smolder,Quinn,MissFortune}","{Maokai,Irelia,Elise,Akshan,Darius}",0
7685,NA1,ARAM,14.13.596.7996,"{Xerath,Akali,Cassiopeia,Vex,AurelionSol}","{Pantheon,JarvanIV,Lucian,Kayle,Tristana}",1
7688,NA1,ARAM,14.13.596.7996,"{Ashe,Garen,Zoe,Pyke,Udyr}","{Talon,Ryze,Smolder,Nautilus,Mordekaiser}",1
7689,NA1,ARAM,14.13.596.7996,"{Skarner,Orianna,Shen,Vi,Morgana}","{Anivia,Ekko,Ziggs,Sion,Twitch}",0
7690,NA1,ARAM,14.13.596.7996,"{Malzahar,Senna,Bard,Twitch,Garen}","{Caitlyn,Vayne,Lux,Lillia,Kaisa}",0
7691,NA1,ARAM,14.13.596.7996,"{Karma,Senna,Caitlyn,Ornn,Poppy}","{Darius,Kayle,Malphite,Lillia,Aphelios}",0
7694,NA1,ARAM,14.13.596.7996,"{Akali,Lucian,Thresh,MissFortune,Seraphine}","{Xerath,Viego,Ashe,Kaisa,MasterYi}",0
7695,NA1,ARAM,14.13.598.9749,"{Gangplank,Zilean,Jhin,XinZhao,Ryze}","{LeeSin,Fizz,Twitch,Anivia,Zed}",0
7696,NA1,ARAM,14.13.598.9749,"{Maokai,Riven,MonkeyKing,Lillia,Fizz}","{Kayle,DrMundo,Ashe,Nasus,Nocturne}",0
7702,NA1,ARAM,14.13.596.7996,"{Mordekaiser,Lucian,Ezreal,Lissandra,JarvanIV}","{Nautilus,Naafiri,Swain,Cassiopeia,Morgana}",0
7703,NA1,ARAM,14.13.598.9749,"{Vi,Brand,Veigar,Rumble,Nami}","{Varus,TahmKench,Katarina,Graves,Senna}",0
7704,NA1,ARAM,14.13.596.7996,"{Kayle,Volibear,Malzahar,Gnar,Graves}","{Camille,Shyvana,TwistedFate,Xerath,Nasus}",0
7705,NA1,ARAM,14.13.598.9749,"{Kassadin,Yuumi,Nilah,Rengar,Ahri}","{Sylas,Yorick,Zac,Seraphine,Jhin}",1
7706,NA1,ARAM,14.13.596.7996,"{Veigar,Viego,Vayne,Kennen,Nidalee}","{Heimerdinger,Jinx,Vex,Twitch,Galio}",0
7708,NA1,ARAM,14.13.596.7996,"{Tryndamere,AurelionSol,Veigar,Amumu,Varus}","{Lucian,Ezreal,Thresh,Kayle,Aatrox}",0
7709,NA1,ARAM,14.13.596.7996,"{Singed,Ezreal,Blitzcrank,Darius,Nidalee}","{Senna,Chogath,Udyr,Gwen,FiddleSticks}",1
7712,NA1,ARAM,14.13.596.7996,"{Ahri,Akali,Trundle,Lucian,Skarner}","{Kindred,Zilean,Nidalee,Malphite,Thresh}",1
7715,NA1,ARAM,14.13.596.7996,"{Varus,Ziggs,Volibear,TwistedFate,Brand}","{Ahri,Teemo,Amumu,Smolder,Singed}",1
7717,NA1,ARAM,14.13.598.9749,"{Graves,Jhin,Lillia,Amumu,KogMaw}","{Braum,Jinx,Camille,Twitch,Morgana}",0
7718,NA1,ARAM,14.13.598.9749,"{Morgana,Vayne,Fizz,Braum,FiddleSticks}","{Karma,Janna,Samira,Ezreal,Singed}",0
7719,NA1,ARAM,14.13.596.7996,"{Ezreal,Ornn,Brand,Pyke,Volibear}","{Thresh,Vi,Rell,Xayah,Lucian}",1
7720,NA1,ARAM,14.13.596.7996,"{Taliyah,Ahri,Taric,Kayle,Zyra}","{Illaoi,Fizz,Hwei,Vi,Lux}",1
7721,NA1,ARAM,14.13.598.9749,"{Malphite,Corki,Karma,Singed,Kindred}","{Nilah,Jhin,Warwick,Kennen,Mordekaiser}",0
7723,NA1,ARAM,14.13.596.7996,"{Nautilus,Veigar,Zed,Senna,Warwick}","{Nidalee,Brand,Blitzcrank,Smolder,TwistedFate}",1
7725,NA1,ARAM,14.13.596.7996,"{Jayce,Twitch,Seraphine,Lillia,Rakan}","{Lucian,Chogath,Urgot,Leblanc,Swain}",0
7726,NA1,ARAM,14.13.598.9749,"{JarvanIV,Bard,Ziggs,Yasuo,Sylas}","{Viktor,Nami,Draven,Janna,Hecarim}",1
7727,NA1,ARAM,14.13.596.7996,"{Samira,Kindred,Pantheon,Kayle,Orianna}","{Lucian,Renata,Khazix,Veigar,Yone}",0
7729,NA1,ARAM,14.13.596.7996,"{Lissandra,Zac,Lillia,Pantheon,Azir}","{Jhin,Ezreal,Seraphine,Karthus,Lux}",1
7730,NA1,ARAM,14.13.596.7996,"{Draven,Hwei,KogMaw,MissFortune,Kaisa}","{Soraka,Leona,Varus,Janna,DrMundo}",0
7731,NA1,ARAM,14.13.596.7996,"{Ornn,Ziggs,Karma,TwistedFate,Yone}","{Maokai,Nautilus,Volibear,Yorick,Kennen}",0
7732,NA1,ARAM,14.13.596.7996,"{Vi,Taliyah,Draven,Caitlyn,Fizz}","{Amumu,Lillia,Xerath,Senna,Jhin}",0
7733,NA1,ARAM,14.13.598.9749,"{Nautilus,Camille,Jayce,Ezreal,TwistedFate}","{AurelionSol,Galio,Draven,Lucian,Kaisa}",0
7735,NA1,ARAM,14.13.596.7996,"{Veigar,Hwei,Tristana,Karma,Milio}","{Bard,Pantheon,Kayn,Soraka,TahmKench}",1
7737,NA1,ARAM,14.13.596.7996,"{Gragas,Fizz,Jhin,XinZhao,Morgana}","{Viktor,Hwei,Graves,Leona,Brand}",0
7738,NA1,ARAM,14.13.596.7996,"{Illaoi,Kaisa,Brand,Lucian,Soraka}","{Akshan,MissFortune,Seraphine,Poppy,Elise}",1
7741,NA1,ARAM,14.13.596.7996,"{Cassiopeia,Zeri,LeeSin,Veigar,Sylas}","{Jax,Gnar,Viktor,Darius,Thresh}",1
7743,NA1,ARAM,14.13.598.9749,"{Sett,Rammus,TwistedFate,Morgana,KSante}","{Jax,Ziggs,Tristana,Blitzcrank,Anivia}",0
7744,NA1,ARAM,14.13.598.9749,"{Braum,Graves,Sylas,Chogath,Ahri}","{Gwen,Jhin,MissFortune,AurelionSol,Garen}",1
7746,NA1,ARAM,14.13.596.7996,"{Karma,Swain,Vayne,Ryze,Morgana}","{Kaisa,Kennen,Velkoz,Singed,Rakan}",0
7747,NA1,ARAM,14.13.596.7996,"{Heimerdinger,FiddleSticks,Gnar,Orianna,KogMaw}","{Taric,Draven,LeeSin,Brand,Amumu}",0
7748,NA1,ARAM,14.13.596.7996,"{Orianna,Sejuani,Vi,Seraphine,Caitlyn}","{Gragas,Tristana,Zeri,Darius,Karthus}",1
7749,NA1,ARAM,14.13.596.7996,"{Thresh,Jhin,Karma,Soraka,Vi}","{Zyra,LeeSin,Elise,Malphite,Chogath}",1
7750,NA1,ARAM,14.13.596.7996,"{Varus,Corki,Smolder,Braum,Kled}","{Xerath,Zyra,Khazix,Renekton,LeeSin}",0
7751,NA1,ARAM,14.13.596.7996,"{Gwen,Hwei,Twitch,Corki,Amumu}","{Darius,Chogath,Ahri,Taric,Janna}",0
7752,NA1,ARAM,14.13.598.9749,"{Zoe,Vi,Graves,Lucian,MonkeyKing}","{Annie,Samira,AurelionSol,Corki,Olaf}",1
7753,NA1,ARAM,14.13.596.7996,"{TahmKench,Ezreal,Talon,Lissandra,Nami}","{Yuumi,Senna,Ashe,Sejuani,TwistedFate}",0
7754,NA1,ARAM,14.13.596.7996,"{Khazix,Syndra,Thresh,Urgot,Sivir}","{Malphite,JarvanIV,Varus,Chogath,Diana}",0
7755,NA1,ARAM,14.13.596.7996,"{Teemo,Lucian,Zilean,Cassiopeia,Sett}","{Morgana,Jinx,Jhin,Rumble,Malzahar}",1
7756,NA1,ARAM,14.13.596.7996,"{TahmKench,Akali,Graves,Aatrox,Kayle}","{Kayn,Nautilus,Brand,Kaisa,Kalista}",0
7758,NA1,ARAM,14.13.596.7996,"{Darius,Talon,Ashe,Ezreal,Zyra}","{Morgana,Caitlyn,Pantheon,Vex,Leona}",1
7761,NA1,ARAM,14.13.598.9749,"{Ryze,Janna,Malphite,Anivia,Jhin}","{FiddleSticks,Blitzcrank,Twitch,TwistedFate,Chogath}",0
7763,NA1,ARAM,14.13.598.9749,"{Zyra,Samira,Blitzcrank,Jhin,MasterYi}","{KogMaw,LeeSin,Sylas,Nautilus,Teemo}",1
7764,NA1,ARAM,14.13.596.7996,"{Ahri,Blitzcrank,Zeri,Talon,Galio}","{Senna,Vex,Vayne,Ekko,Kayle}",1
7767,NA1,ARAM,14.13.598.9749,"{Malzahar,Anivia,Aatrox,Riven,Warwick}","{Janna,Thresh,Morgana,Caitlyn,Jayce}",1
7769,NA1,ARAM,14.13.596.7996,"{Kaisa,Viego,Chogath,Maokai,Soraka}","{Akshan,Udyr,Yasuo,Volibear,Pyke}",1
7770,NA1,ARAM,14.13.596.7996,"{Corki,Graves,Veigar,Rammus,Orianna}","{Elise,Naafiri,Singed,Ashe,Viktor}",0
7771,NA1,ARAM,14.13.598.9749,"{Kalista,Skarner,KogMaw,Malphite,Pyke}","{Annie,Twitch,Leona,Kayle,Quinn}",1
7774,NA1,ARAM,14.13.596.7996,"{Amumu,Ziggs,Darius,Corki,Jinx}","{XinZhao,Bard,Viego,Malzahar,Varus}",0
7775,NA1,ARAM,14.13.596.7996,"{KogMaw,Nautilus,Yasuo,Aphelios,Leblanc}","{Draven,LeeSin,Milio,Kayle,Zilean}",0
7776,NA1,ARAM,14.13.598.9749,"{Vex,Nautilus,Renekton,Blitzcrank,Sivir}","{Jinx,Ashe,DrMundo,Zyra,Kayle}",1
7777,NA1,ARAM,14.13.596.7996,"{Nautilus,Morgana,Lucian,Karma,Trundle}","{Viktor,TwistedFate,DrMundo,MissFortune,Heimerdinger}",1
7778,NA1,ARAM,14.13.596.7996,"{Kindred,Samira,Ziggs,Irelia,Lillia}","{Senna,Gwen,Veigar,Xayah,Velkoz}",0
7779,NA1,ARAM,14.13.596.7996,"{Warwick,Gragas,Illaoi,Ashe,Kayle}","{Fizz,Leona,Maokai,Twitch,Zeri}",0
7783,NA1,ARAM,14.13.596.7996,"{Tristana,Belveth,XinZhao,Zac,Shyvana}","{Twitch,Poppy,Seraphine,Yuumi,AurelionSol}",1
7784,NA1,ARAM,14.13.596.7996,"{Renata,Vayne,Hwei,Volibear,Jinx}","{Soraka,MasterYi,Kayle,Karma,Graves}",0
7785,NA1,ARAM,14.13.598.9749,"{Zac,Nami,Viego,Xayah,Vayne}","{Draven,Morgana,Zoe,Vladimir,Ahri}",0
7786,NA1,ARAM,14.13.596.7996,"{Blitzcrank,Sona,Lillia,Neeko,Illaoi}","{Gnar,Akshan,Lux,Vladimir,Yuumi}",1
7788,NA1,ARAM,14.13.596.7996,"{Syndra,Yuumi,Jhin,FiddleSticks,MasterYi}","{Thresh,Malzahar,Shen,Twitch,Karthus}",0
7793,NA1,ARAM,14.13.596.7996,"{Nunu,Ornn,Leblanc,KogMaw,Ziggs}","{Kindred,Sejuani,Zed,Nami,Brand}",1
7794,NA1,ARAM,14.13.596.7996,"{Karthus,Riven,Varus,Lissandra,Caitlyn}","{Kaisa,Sylas,Shen,Xayah,LeeSin}",0
7795,NA1,ARAM,14.13.596.7996,"{Smolder,Zac,Akali,Nasus,Viktor}","{Renekton,JarvanIV,Sona,Vex,Varus}",1
7797,NA1,ARAM,14.13.596.7996,"{Yuumi,Karthus,Ashe,Leblanc,Briar}","{Jinx,Xerath,MissFortune,Bard,Yone}",0
7798,NA1,ARAM,14.13.596.7996,"{Corki,TwistedFate,Gnar,Khazix,Evelynn}","{Maokai,Gragas,Graves,Janna,Kindred}",0
7799,NA1,ARAM,14.13.598.9749,"{Shen,Pantheon,Sona,TwistedFate,Volibear}","{Viego,MissFortune,Swain,Caitlyn,Maokai}",1
7802,NA1,ARAM,14.13.596.7996,"{Mordekaiser,Fizz,Udyr,Malzahar,Khazix}","{Sylas,Viego,Ezreal,Nasus,Garen}",1
7804,NA1,ARAM,14.13.598.9749,"{Blitzcrank,Jinx,Graves,Alistar,Nunu}","{Tristana,Sona,Akshan,Nasus,Orianna}",0
7807,NA1,ARAM,14.13.596.7996,"{LeeSin,Morgana,Sylas,Bard,Darius}","{Varus,Lux,Taliyah,Xayah,Chogath}",1
7808,NA1,ARAM,14.13.596.7996,"{Samira,Gragas,AurelionSol,Ryze,Warwick}","{Graves,Seraphine,Lucian,Lissandra,Leblanc}",0
7809,NA1,ARAM,14.13.596.7996,"{Ekko,Aphelios,Nocturne,Chogath,Nami}","{Ziggs,Skarner,TwistedFate,Varus,Taric}",0
7810,NA1,ARAM,14.13.596.7996,"{Akshan,Illaoi,Vayne,Sion,Neeko}","{Morgana,Garen,MonkeyKing,Irelia,Veigar}",0
7811,NA1,ARAM,14.13.596.7996,"{Quinn,Kaisa,Nami,Braum,Irelia}","{XinZhao,Ekko,Kindred,Morgana,Maokai}",1
7812,NA1,ARAM,14.13.596.7996,"{Lillia,Senna,Ziggs,Brand,Jinx}","{Nunu,Lux,AurelionSol,Tristana,Ekko}",1
7813,NA1,ARAM,14.13.596.7996,"{Aatrox,Jinx,Sona,TahmKench,Viktor}","{Pantheon,Amumu,Leona,Camille,Brand}",1
7814,NA1,ARAM,14.13.596.7996,"{Kled,KogMaw,Kaisa,Soraka,Lux}","{Nidalee,Maokai,Yone,Ahri,Malzahar}",1
7815,NA1,ARAM,14.13.596.7996,"{Ahri,Zyra,Kindred,Yasuo,Malphite}","{Syndra,Senna,Vi,Ezreal,Sivir}",0
7816,NA1,ARAM,14.13.596.7996,"{Ashe,Teemo,Lulu,Varus,Katarina}","{Zoe,Leblanc,Yuumi,Jinx,Zyra}",1
7817,NA1,ARAM,14.13.596.7996,"{Corki,Orianna,Rammus,Graves,Volibear}","{Thresh,Yuumi,Kaisa,Illaoi,Malphite}",1
7818,NA1,ARAM,14.13.596.7996,"{Bard,Taliyah,Soraka,Varus,Pyke}","{Brand,Yasuo,Rammus,Hecarim,Ivern}",0
7820,NA1,ARAM,14.13.598.9749,"{Annie,Rell,Lucian,Karthus,Lux}","{Sivir,Twitch,Smolder,Maokai,Zed}",0
7821,NA1,ARAM,14.13.596.7996,"{Vi,Pyke,Zac,Chogath,Cassiopeia}","{Nasus,Akali,Ashe,Jax,Gangplank}",1
7823,NA1,ARAM,14.13.596.7996,"{Jayce,Tristana,Syndra,Taliyah,Darius}","{MonkeyKing,Kayle,Orianna,Camille,Ryze}",0
7824,NA1,ARAM,14.13.596.7996,"{MissFortune,Ziggs,Vi,Janna,Veigar}","{Rumble,Zeri,Kennen,Kindred,Hwei}",0
7825,NA1,ARAM,14.13.596.7996,"{Vladimir,Jinx,Udyr,Braum,Gragas}","{Vex,Malphite,KogMaw,Velkoz,Ashe}",1
7826,NA1,ARAM,14.13.596.7996,"{Briar,Yone,Nami,Vex,Irelia}","{FiddleSticks,Jayce,Ivern,Jhin,Lulu}",0
